area,date,interest,isPartial,brand,super_brand,year,month,week,is_zero
ZA,2020-12-27,0,False,Dunlopillo,competitor_brand,2020,12,52,1
ZA,2020-12-27,0,False,Forty Winks,competitor_brand,2020,12,52,1
ZA,2020-12-27,43,False,Sleepmasters,competitor_brand,2020,12,52,0
ZA,2021-01-03,74,False,Sealy,own,2021,1,53,0
ZA,2021-01-03,15,False,Edblo,own,2021,1,53,0
ZA,2021-01-03,55,False,King Koil,own,2021,1,53,0
ZA,2021-01-03,25,False,sealy posturepedic,own,2021,1,53,0
ZA,2021-01-03,0,False,Forgeron,competitor_brand,2021,1,53,1
ZA,2021-01-03,41,False,Restonic,competitor_brand,2021,1,53,0
ZA,2021-01-03,28,False,Cloud 9,competitor_brand,2021,1,53,0
ZA,2021-01-03,21,False,Rest Assured,competitor_brand,2021,1,53,0
ZA,2021-01-03,44,False,Serta,competitor_brand,2021,1,53,0
ZA,2021-01-03,27,False,Simmons,competitor_brand,2021,1,53,0
ZA,2021-01-03,41,False,Tempur,competitor_brand,2021,1,53,0
ZA,2021-01-03,21,False,Dreamland,competitor_brand,2021,1,53,0
ZA,2021-01-03,0,False,Dunlopillo,competitor_brand,2021,1,53,1
ZA,2021-01-03,35,False,Forty Winks,competitor_brand,2021,1,53,0
ZA,2021-01-03,37,False,Sleepmasters,competitor_brand,2021,1,53,0
ZA,2021-01-10,85,False,Sealy,own,2021,1,1,0
ZA,2021-01-10,0,False,Edblo,own,2021,1,1,1
ZA,2021-01-10,0,False,King Koil,own,2021,1,1,1
ZA,2021-01-10,25,False,sealy posturepedic,own,2021,1,1,0
ZA,2021-01-10,0,False,Forgeron,competitor_brand,2021,1,1,1
ZA,2021-01-10,21,False,Restonic,competitor_brand,2021,1,1,0
ZA,2021-01-10,84,False,Cloud 9,competitor_brand,2021,1,1,0
ZA,2021-01-10,21,False,Rest Assured,competitor_brand,2021,1,1,0
ZA,2021-01-10,0,False,Serta,competitor_brand,2021,1,1,1
ZA,2021-01-10,17,False,Simmons,competitor_brand,2021,1,1,0
ZA,2021-01-10,0,False,Tempur,competitor_brand,2021,1,1,1
ZA,2021-01-10,0,False,Dreamland,competitor_brand,2021,1,1,1
ZA,2021-01-10,0,False,Dunlopillo,competitor_brand,2021,1,1,1
ZA,2021-01-10,71,False,Forty Winks,competitor_brand,2021,1,1,0
ZA,2021-01-10,83,False,Sleepmasters,competitor_brand,2021,1,1,0
ZA,2021-01-17,56,False,Sealy,own,2021,1,2,0
ZA,2021-01-17,30,False,Edblo,own,2021,1,2,0
ZA,2021-01-17,0,False,King Koil,own,2021,1,2,1
ZA,2021-01-17,0,False,sealy posturepedic,own,2021,1,2,1
ZA,2021-01-17,0,False,Forgeron,competitor_brand,2021,1,2,1
ZA,2021-01-17,10,False,Restonic,competitor_brand,2021,1,2,0
ZA,2021-01-17,28,False,Cloud 9,competitor_brand,2021,1,2,0
ZA,2021-01-17,21,False,Rest Assured,competitor_brand,2021,1,2,0
ZA,2021-01-17,67,False,Serta,competitor_brand,2021,1,2,0
ZA,2021-01-17,33,False,Simmons,competitor_brand,2021,1,2,0
ZA,2021-01-17,21,False,Tempur,competitor_brand,2021,1,2,0
ZA,2021-01-17,21,False,Dreamland,competitor_brand,2021,1,2,0
ZA,2021-01-17,0,False,Dunlopillo,competitor_brand,2021,1,2,1
ZA,2021-01-17,0,False,Forty Winks,competitor_brand,2021,1,2,1
ZA,2021-01-17,15,False,Sleepmasters,competitor_brand,2021,1,2,0
ZA,2021-01-24,35,False,Sealy,own,2021,1,3,0
ZA,2021-01-24,14,False,Edblo,own,2021,1,3,0
ZA,2021-01-24,0,False,King Koil,own,2021,1,3,1
ZA,2021-01-24,24,False,sealy posturepedic,own,2021,1,3,0
ZA,2021-01-24,0,False,Forgeron,competitor_brand,2021,1,3,1
ZA,2021-01-24,19,False,Restonic,competitor_brand,2021,1,3,0
ZA,2021-01-24,26,False,Cloud 9,competitor_brand,2021,1,3,0
ZA,2021-01-24,0,False,Rest Assured,competitor_brand,2021,1,3,1
ZA,2021-01-24,21,False,Serta,competitor_brand,2021,1,3,0
ZA,2021-01-24,31,False,Simmons,competitor_brand,2021,1,3,0
ZA,2021-01-24,20,False,Tempur,competitor_brand,2021,1,3,0
ZA,2021-01-24,0,False,Dreamland,competitor_brand,2021,1,3,1
ZA,2021-01-24,0,False,Dunlopillo,competitor_brand,2021,1,3,1
ZA,2021-01-24,0,False,Forty Winks,competitor_brand,2021,1,3,1
ZA,2021-01-24,57,False,Sleepmasters,competitor_brand,2021,1,3,0
ZA,2021-01-31,54,False,Sealy,own,2021,1,4,0
ZA,2021-01-31,0,False,Edblo,own,2021,1,4,1
ZA,2021-01-31,0,False,King Koil,own,2021,1,4,1
ZA,2021-01-31,24,False,sealy posturepedic,own,2021,1,4,0
ZA,2021-01-31,0,False,Forgeron,competitor_brand,2021,1,4,1
ZA,2021-01-31,10,False,Restonic,competitor_brand,2021,1,4,0
ZA,2021-01-31,45,False,Cloud 9,competitor_brand,2021,1,4,0
ZA,2021-01-31,20,False,Rest Assured,competitor_brand,2021,1,4,0
ZA,2021-01-31,43,False,Serta,competitor_brand,2021,1,4,0
ZA,2021-01-31,16,False,Simmons,competitor_brand,2021,1,4,0
ZA,2021-01-31,20,False,Tempur,competitor_brand,2021,1,4,0
ZA,2021-01-31,42,False,Dreamland,competitor_brand,2021,1,4,0
ZA,2021-01-31,0,False,Dunlopillo,competitor_brand,2021,1,4,1
ZA,2021-01-31,0,False,Forty Winks,competitor_brand,2021,1,4,1
ZA,2021-01-31,58,False,Sleepmasters,competitor_brand,2021,1,4,0
ZA,2021-02-07,28,False,Sealy,own,2021,2,5,0
ZA,2021-02-07,15,False,Edblo,own,2021,2,5,0
ZA,2021-02-07,0,False,King Koil,own,2021,2,5,1
ZA,2021-02-07,0,False,sealy posturepedic,own,2021,2,5,1
ZA,2021-02-07,0,False,Forgeron,competitor_brand,2021,2,5,1
ZA,2021-02-07,31,False,Restonic,competitor_brand,2021,2,5,0
ZA,2021-02-07,46,False,Cloud 9,competitor_brand,2021,2,5,0
ZA,2021-02-07,62,False,Rest Assured,competitor_brand,2021,2,5,0
ZA,2021-02-07,44,False,Serta,competitor_brand,2021,2,5,0
ZA,2021-02-07,33,False,Simmons,competitor_brand,2021,2,5,0
ZA,2021-02-07,21,False,Tempur,competitor_brand,2021,2,5,0
ZA,2021-02-07,0,False,Dreamland,competitor_brand,2021,2,5,1
ZA,2021-02-07,0,False,Dunlopillo,competitor_brand,2021,2,5,1
ZA,2021-02-07,0,False,Forty Winks,competitor_brand,2021,2,5,1
ZA,2021-02-07,15,False,Sleepmasters,competitor_brand,2021,2,5,0
ZA,2021-02-14,77,False,Sealy,own,2021,2,6,0
ZA,2021-02-14,15,False,Edblo,own,2021,2,6,0
ZA,2021-02-14,0,False,King Koil,own,2021,2,6,1
ZA,2021-02-14,26,False,sealy posturepedic,own,2021,2,6,0
ZA,2021-02-14,0,False,Forgeron,competitor_brand,2021,2,6,1
ZA,2021-02-14,21,False,Restonic,competitor_brand,2021,2,6,0
ZA,2021-02-14,95,False,Cloud 9,competitor_brand,2021,2,6,0
ZA,2021-02-14,21,False,Rest Assured,competitor_brand,2021,2,6,0
ZA,2021-02-14,23,False,Serta,competitor_brand,2021,2,6,0
ZA,2021-02-14,45,False,Simmons,competitor_brand,2021,2,6,0
ZA,2021-02-14,0,False,Tempur,competitor_brand,2021,2,6,1
ZA,2021-02-14,0,False,Dreamland,competitor_brand,2021,2,6,1
ZA,2021-02-14,0,False,Dunlopillo,competitor_brand,2021,2,6,1
ZA,2021-02-14,0,False,Forty Winks,competitor_brand,2021,2,6,1
ZA,2021-02-14,38,False,Sleepmasters,competitor_brand,2021,2,6,0
ZA,2021-02-21,73,False,Sealy,own,2021,2,7,0
ZA,2021-02-21,15,False,Edblo,own,2021,2,7,0
ZA,2021-02-21,27,False,King Koil,own,2021,2,7,0
ZA,2021-02-21,49,False,sealy posturepedic,own,2021,2,7,0
ZA,2021-02-21,0,False,Forgeron,competitor_brand,2021,2,7,1
ZA,2021-02-21,20,False,Restonic,competitor_brand,2021,2,7,0
ZA,2021-02-21,63,False,Cloud 9,competitor_brand,2021,2,7,0
ZA,2021-02-21,0,False,Rest Assured,competitor_brand,2021,2,7,1
ZA,2021-02-21,0,False,Serta,competitor_brand,2021,2,7,1
ZA,2021-02-21,53,False,Simmons,competitor_brand,2021,2,7,0
ZA,2021-02-21,0,False,Tempur,competitor_brand,2021,2,7,1
ZA,2021-02-21,21,False,Dreamland,competitor_brand,2021,2,7,0
ZA,2021-02-21,0,False,Dunlopillo,competitor_brand,2021,2,7,1
ZA,2021-02-21,0,False,Forty Winks,competitor_brand,2021,2,7,1
ZA,2021-02-21,22,False,Sleepmasters,competitor_brand,2021,2,7,0
ZA,2021-02-28,81,False,Sealy,own,2021,2,8,0
ZA,2021-02-28,29,False,Edblo,own,2021,2,8,0
ZA,2021-02-28,27,False,King Koil,own,2021,2,8,0
ZA,2021-02-28,24,False,sealy posturepedic,own,2021,2,8,0
ZA,2021-02-28,0,False,Forgeron,competitor_brand,2021,2,8,1
ZA,2021-02-28,50,False,Restonic,competitor_brand,2021,2,8,0
ZA,2021-02-28,18,False,Cloud 9,competitor_brand,2021,2,8,0
ZA,2021-02-28,40,False,Rest Assured,competitor_brand,2021,2,8,0
ZA,2021-02-28,22,False,Serta,competitor_brand,2021,2,8,0
ZA,2021-02-28,5,False,Simmons,competitor_brand,2021,2,8,0
ZA,2021-02-28,20,False,Tempur,competitor_brand,2021,2,8,0
ZA,2021-02-28,21,False,Dreamland,competitor_brand,2021,2,8,0
ZA,2021-02-28,0,False,Dunlopillo,competitor_brand,2021,2,8,1
ZA,2021-02-28,68,False,Forty Winks,competitor_brand,2021,2,8,0
ZA,2021-02-28,29,False,Sleepmasters,competitor_brand,2021,2,8,0
ZA,2021-03-07,64,False,Sealy,own,2021,3,9,0
ZA,2021-03-07,15,False,Edblo,own,2021,3,9,0
ZA,2021-03-07,0,False,King Koil,own,2021,3,9,1
ZA,2021-03-07,0,False,sealy posturepedic,own,2021,3,9,1
ZA,2021-03-07,0,False,Forgeron,competitor_brand,2021,3,9,1
ZA,2021-03-07,40,False,Restonic,competitor_brand,2021,3,9,0
ZA,2021-03-07,18,False,Cloud 9,competitor_brand,2021,3,9,0
ZA,2021-03-07,41,False,Rest Assured,competitor_brand,2021,3,9,0
ZA,2021-03-07,65,False,Serta,competitor_brand,2021,3,9,0
ZA,2021-03-07,16,False,Simmons,competitor_brand,2021,3,9,0
ZA,2021-03-07,0,False,Tempur,competitor_brand,2021,3,9,1
ZA,2021-03-07,21,False,Dreamland,competitor_brand,2021,3,9,0
ZA,2021-03-07,0,False,Dunlopillo,competitor_brand,2021,3,9,1
ZA,2021-03-07,34,False,Forty Winks,competitor_brand,2021,3,9,0
ZA,2021-03-07,44,False,Sleepmasters,competitor_brand,2021,3,9,0
ZA,2021-03-14,26,False,Sealy,own,2021,3,10,0
ZA,2021-03-14,0,False,Edblo,own,2021,3,10,1
ZA,2021-03-14,0,False,King Koil,own,2021,3,10,1
ZA,2021-03-14,0,False,sealy posturepedic,own,2021,3,10,1
ZA,2021-03-14,0,False,Forgeron,competitor_brand,2021,3,10,1
ZA,2021-03-14,66,False,Restonic,competitor_brand,2021,3,10,0
ZA,2021-03-14,34,False,Cloud 9,competitor_brand,2021,3,10,0
ZA,2021-03-14,38,False,Rest Assured,competitor_brand,2021,3,10,0
ZA,2021-03-14,41,False,Serta,competitor_brand,2021,3,10,0
ZA,2021-03-14,30,False,Simmons,competitor_brand,2021,3,10,0
ZA,2021-03-14,19,False,Tempur,competitor_brand,2021,3,10,0
ZA,2021-03-14,0,False,Dreamland,competitor_brand,2021,3,10,1
ZA,2021-03-14,0,False,Dunlopillo,competitor_brand,2021,3,10,1
ZA,2021-03-14,0,False,Forty Winks,competitor_brand,2021,3,10,1
ZA,2021-03-14,21,False,Sleepmasters,competitor_brand,2021,3,10,0
ZA,2021-03-21,75,False,Sealy,own,2021,3,11,0
ZA,2021-03-21,0,False,Edblo,own,2021,3,11,1
ZA,2021-03-21,0,False,King Koil,own,2021,3,11,1
ZA,2021-03-21,25,False,sealy posturepedic,own,2021,3,11,0
ZA,2021-03-21,0,False,Forgeron,competitor_brand,2021,3,11,1
ZA,2021-03-21,0,False,Restonic,competitor_brand,2021,3,11,1
ZA,2021-03-21,0,False,Cloud 9,competitor_brand,2021,3,11,1
ZA,2021-03-21,0,False,Rest Assured,competitor_brand,2021,3,11,1
ZA,2021-03-21,22,False,Serta,competitor_brand,2021,3,11,0
ZA,2021-03-21,22,False,Simmons,competitor_brand,2021,3,11,0
ZA,2021-03-21,0,False,Tempur,competitor_brand,2021,3,11,1
ZA,2021-03-21,0,False,Dreamland,competitor_brand,2021,3,11,1
ZA,2021-03-21,0,False,Dunlopillo,competitor_brand,2021,3,11,1
ZA,2021-03-21,0,False,Forty Winks,competitor_brand,2021,3,11,1
ZA,2021-03-21,37,False,Sleepmasters,competitor_brand,2021,3,11,0
ZA,2021-03-28,58,False,Sealy,own,2021,3,12,0
ZA,2021-03-28,0,False,Edblo,own,2021,3,12,1
ZA,2021-03-28,29,False,King Koil,own,2021,3,12,0
ZA,2021-03-28,0,False,sealy posturepedic,own,2021,3,12,1
ZA,2021-03-28,0,False,Forgeron,competitor_brand,2021,3,12,1
ZA,2021-03-28,0,False,Restonic,competitor_brand,2021,3,12,1
ZA,2021-03-28,48,False,Cloud 9,competitor_brand,2021,3,12,0
ZA,2021-03-28,21,False,Rest Assured,competitor_brand,2021,3,12,0
ZA,2021-03-28,0,False,Serta,competitor_brand,2021,3,12,1
ZA,2021-03-28,23,False,Simmons,competitor_brand,2021,3,12,0
ZA,2021-03-28,64,False,Tempur,competitor_brand,2021,3,12,0
ZA,2021-03-28,22,False,Dreamland,competitor_brand,2021,3,12,0
ZA,2021-03-28,0,False,Dunlopillo,competitor_brand,2021,3,12,1
ZA,2021-03-28,0,False,Forty Winks,competitor_brand,2021,3,12,1
ZA,2021-03-28,23,False,Sleepmasters,competitor_brand,2021,3,12,0
ZA,2021-04-04,27,False,Sealy,own,2021,4,13,0
ZA,2021-04-04,0,False,Edblo,own,2021,4,13,1
ZA,2021-04-04,27,False,King Koil,own,2021,4,13,0
ZA,2021-04-04,25,False,sealy posturepedic,own,2021,4,13,0
ZA,2021-04-04,0,False,Forgeron,competitor_brand,2021,4,13,1
ZA,2021-04-04,90,False,Restonic,competitor_brand,2021,4,13,0
ZA,2021-04-04,72,False,Cloud 9,competitor_brand,2021,4,13,0
ZA,2021-04-04,61,False,Rest Assured,competitor_brand,2021,4,13,0
ZA,2021-04-04,43,False,Serta,competitor_brand,2021,4,13,0
ZA,2021-04-04,59,False,Simmons,competitor_brand,2021,4,13,0
ZA,2021-04-04,20,False,Tempur,competitor_brand,2021,4,13,0
ZA,2021-04-04,42,False,Dreamland,competitor_brand,2021,4,13,0
ZA,2021-04-04,0,False,Dunlopillo,competitor_brand,2021,4,13,1
ZA,2021-04-04,0,False,Forty Winks,competitor_brand,2021,4,13,1
ZA,2021-04-04,7,False,Sleepmasters,competitor_brand,2021,4,13,0
ZA,2021-04-11,9,False,Sealy,own,2021,4,14,0
ZA,2021-04-11,0,False,Edblo,own,2021,4,14,1
ZA,2021-04-11,26,False,King Koil,own,2021,4,14,0
ZA,2021-04-11,0,False,sealy posturepedic,own,2021,4,14,1
ZA,2021-04-11,0,False,Forgeron,competitor_brand,2021,4,14,1
ZA,2021-04-11,68,False,Restonic,competitor_brand,2021,4,14,0
ZA,2021-04-11,35,False,Cloud 9,competitor_brand,2021,4,14,0
ZA,2021-04-11,39,False,Rest Assured,competitor_brand,2021,4,14,0
ZA,2021-04-11,21,False,Serta,competitor_brand,2021,4,14,0
ZA,2021-04-11,47,False,Simmons,competitor_brand,2021,4,14,0
ZA,2021-04-11,20,False,Tempur,competitor_brand,2021,4,14,0
ZA,2021-04-11,0,False,Dreamland,competitor_brand,2021,4,14,1
ZA,2021-04-11,38,False,Dunlopillo,competitor_brand,2021,4,14,0
ZA,2021-04-11,0,False,Forty Winks,competitor_brand,2021,4,14,1
ZA,2021-04-11,14,False,Sleepmasters,competitor_brand,2021,4,14,0
ZA,2021-04-18,89,False,Sealy,own,2021,4,15,0
ZA,2021-04-18,29,False,Edblo,own,2021,4,15,0
ZA,2021-04-18,0,False,King Koil,own,2021,4,15,1
ZA,2021-04-18,96,False,sealy posturepedic,own,2021,4,15,0
ZA,2021-04-18,0,False,Forgeron,competitor_brand,2021,4,15,1
ZA,2021-04-18,59,False,Restonic,competitor_brand,2021,4,15,0
ZA,2021-04-18,44,False,Cloud 9,competitor_brand,2021,4,15,0
ZA,2021-04-18,40,False,Rest Assured,competitor_brand,2021,4,15,0
ZA,2021-04-18,21,False,Serta,competitor_brand,2021,4,15,0
ZA,2021-04-18,16,False,Simmons,competitor_brand,2021,4,15,0
ZA,2021-04-18,40,False,Tempur,competitor_brand,2021,4,15,0
ZA,2021-04-18,21,False,Dreamland,competitor_brand,2021,4,15,0
ZA,2021-04-18,0,False,Dunlopillo,competitor_brand,2021,4,15,1
ZA,2021-04-18,33,False,Forty Winks,competitor_brand,2021,4,15,0
ZA,2021-04-18,35,False,Sleepmasters,competitor_brand,2021,4,15,0
ZA,2021-04-25,63,False,Sealy,own,2021,4,16,0
ZA,2021-04-25,0,False,Edblo,own,2021,4,16,1
ZA,2021-04-25,0,False,King Koil,own,2021,4,16,1
ZA,2021-04-25,24,False,sealy posturepedic,own,2021,4,16,0
ZA,2021-04-25,0,False,Forgeron,competitor_brand,2021,4,16,1
ZA,2021-04-25,30,False,Restonic,competitor_brand,2021,4,16,0
ZA,2021-04-25,18,False,Cloud 9,competitor_brand,2021,4,16,0
ZA,2021-04-25,20,False,Rest Assured,competitor_brand,2021,4,16,0
ZA,2021-04-25,22,False,Serta,competitor_brand,2021,4,16,0
ZA,2021-04-25,27,False,Simmons,competitor_brand,2021,4,16,0
ZA,2021-04-25,20,False,Tempur,competitor_brand,2021,4,16,0
ZA,2021-04-25,0,False,Dreamland,competitor_brand,2021,4,16,1
ZA,2021-04-25,0,False,Dunlopillo,competitor_brand,2021,4,16,1
ZA,2021-04-25,34,False,Forty Winks,competitor_brand,2021,4,16,0
ZA,2021-04-25,50,False,Sleepmasters,competitor_brand,2021,4,16,0
ZA,2021-05-02,35,False,Sealy,own,2021,5,17,0
ZA,2021-05-02,14,False,Edblo,own,2021,5,17,0
ZA,2021-05-02,52,False,King Koil,own,2021,5,17,0
ZA,2021-05-02,24,False,sealy posturepedic,own,2021,5,17,0
ZA,2021-05-02,0,False,Forgeron,competitor_brand,2021,5,17,1
ZA,2021-05-02,38,False,Restonic,competitor_brand,2021,5,17,0
ZA,2021-05-02,17,False,Cloud 9,competitor_brand,2021,5,17,0
ZA,2021-05-02,20,False,Rest Assured,competitor_brand,2021,5,17,0
ZA,2021-05-02,0,False,Serta,competitor_brand,2021,5,17,1
ZA,2021-05-02,10,False,Simmons,competitor_brand,2021,5,17,0
ZA,2021-05-02,0,False,Tempur,competitor_brand,2021,5,17,1
ZA,2021-05-02,0,False,Dreamland,competitor_brand,2021,5,17,1
ZA,2021-05-02,0,False,Dunlopillo,competitor_brand,2021,5,17,1
ZA,2021-05-02,33,False,Forty Winks,competitor_brand,2021,5,17,0
ZA,2021-05-02,14,False,Sleepmasters,competitor_brand,2021,5,17,0
ZA,2021-05-09,44,False,Sealy,own,2021,5,18,0
ZA,2021-05-09,14,False,Edblo,own,2021,5,18,0
ZA,2021-05-09,0,False,King Koil,own,2021,5,18,1
ZA,2021-05-09,0,False,sealy posturepedic,own,2021,5,18,1
ZA,2021-05-09,0,False,Forgeron,competitor_brand,2021,5,18,1
ZA,2021-05-09,10,False,Restonic,competitor_brand,2021,5,18,0
ZA,2021-05-09,35,False,Cloud 9,competitor_brand,2021,5,18,0
ZA,2021-05-09,20,False,Rest Assured,competitor_brand,2021,5,18,0
ZA,2021-05-09,0,False,Serta,competitor_brand,2021,5,18,1
ZA,2021-05-09,51,False,Simmons,competitor_brand,2021,5,18,0
ZA,2021-05-09,20,False,Tempur,competitor_brand,2021,5,18,0
ZA,2021-05-09,0,False,Dreamland,competitor_brand,2021,5,18,1
ZA,2021-05-09,0,False,Dunlopillo,competitor_brand,2021,5,18,1
ZA,2021-05-09,33,False,Forty Winks,competitor_brand,2021,5,18,0
ZA,2021-05-09,14,False,Sleepmasters,competitor_brand,2021,5,18,0
ZA,2021-05-16,44,False,Sealy,own,2021,5,19,0
ZA,2021-05-16,29,False,Edblo,own,2021,5,19,0
ZA,2021-05-16,27,False,King Koil,own,2021,5,19,0
ZA,2021-05-16,0,False,sealy posturepedic,own,2021,5,19,1
ZA,2021-05-16,0,False,Forgeron,competitor_brand,2021,5,19,1
ZA,2021-05-16,29,False,Restonic,competitor_brand,2021,5,19,0
ZA,2021-05-16,35,False,Cloud 9,competitor_brand,2021,5,19,0
ZA,2021-05-16,40,False,Rest Assured,competitor_brand,2021,5,19,0
ZA,2021-05-16,21,False,Serta,competitor_brand,2021,5,19,0
ZA,2021-05-16,10,False,Simmons,competitor_brand,2021,5,19,0
ZA,2021-05-16,40,False,Tempur,competitor_brand,2021,5,19,0
ZA,2021-05-16,21,False,Dreamland,competitor_brand,2021,5,19,0
ZA,2021-05-16,0,False,Dunlopillo,competitor_brand,2021,5,19,1
ZA,2021-05-16,33,False,Forty Winks,competitor_brand,2021,5,19,0
ZA,2021-05-16,14,False,Sleepmasters,competitor_brand,2021,5,19,0
ZA,2021-05-23,62,False,Sealy,own,2021,5,20,0
ZA,2021-05-23,0,False,Edblo,own,2021,5,20,1
ZA,2021-05-23,26,False,King Koil,own,2021,5,20,0
ZA,2021-05-23,0,False,sealy posturepedic,own,2021,5,20,1
ZA,2021-05-23,0,False,Forgeron,competitor_brand,2021,5,20,1
ZA,2021-05-23,39,False,Restonic,competitor_brand,2021,5,20,0
ZA,2021-05-23,62,False,Cloud 9,competitor_brand,2021,5,20,0
ZA,2021-05-23,40,False,Rest Assured,competitor_brand,2021,5,20,0
ZA,2021-05-23,21,False,Serta,competitor_brand,2021,5,20,0
ZA,2021-05-23,47,False,Simmons,competitor_brand,2021,5,20,0
ZA,2021-05-23,20,False,Tempur,competitor_brand,2021,5,20,0
ZA,2021-05-23,0,False,Dreamland,competitor_brand,2021,5,20,1
ZA,2021-05-23,0,False,Dunlopillo,competitor_brand,2021,5,20,1
ZA,2021-05-23,33,False,Forty Winks,competitor_brand,2021,5,20,0
ZA,2021-05-23,35,False,Sleepmasters,competitor_brand,2021,5,20,0
ZA,2021-05-30,64,False,Sealy,own,2021,5,21,0
ZA,2021-05-30,0,False,Edblo,own,2021,5,21,1
ZA,2021-05-30,0,False,King Koil,own,2021,5,21,1
ZA,2021-05-30,0,False,sealy posturepedic,own,2021,5,21,1
ZA,2021-05-30,0,False,Forgeron,competitor_brand,2021,5,21,1
ZA,2021-05-30,61,False,Restonic,competitor_brand,2021,5,21,0
ZA,2021-05-30,36,False,Cloud 9,competitor_brand,2021,5,21,0
ZA,2021-05-30,41,False,Rest Assured,competitor_brand,2021,5,21,0
ZA,2021-05-30,0,False,Serta,competitor_brand,2021,5,21,1
ZA,2021-05-30,43,False,Simmons,competitor_brand,2021,5,21,0
ZA,2021-05-30,21,False,Tempur,competitor_brand,2021,5,21,0
ZA,2021-05-30,21,False,Dreamland,competitor_brand,2021,5,21,0
ZA,2021-05-30,0,False,Dunlopillo,competitor_brand,2021,5,21,1
ZA,2021-05-30,34,False,Forty Winks,competitor_brand,2021,5,21,0
ZA,2021-05-30,37,False,Sleepmasters,competitor_brand,2021,5,21,0
ZA,2021-06-06,55,False,Sealy,own,2021,6,22,0
ZA,2021-06-06,0,False,Edblo,own,2021,6,22,1
ZA,2021-06-06,0,False,King Koil,own,2021,6,22,1
ZA,2021-06-06,25,False,sealy posturepedic,own,2021,6,22,0
ZA,2021-06-06,0,False,Forgeron,competitor_brand,2021,6,22,1
ZA,2021-06-06,41,False,Restonic,competitor_brand,2021,6,22,0
ZA,2021-06-06,55,False,Cloud 9,competitor_brand,2021,6,22,0
ZA,2021-06-06,0,False,Rest Assured,competitor_brand,2021,6,22,1
ZA,2021-06-06,22,False,Serta,competitor_brand,2021,6,22,0
ZA,2021-06-06,27,False,Simmons,competitor_brand,2021,6,22,0
ZA,2021-06-06,0,False,Tempur,competitor_brand,2021,6,22,1
ZA,2021-06-06,0,False,Dreamland,competitor_brand,2021,6,22,1
ZA,2021-06-06,0,False,Dunlopillo,competitor_brand,2021,6,22,1
ZA,2021-06-06,35,False,Forty Winks,competitor_brand,2021,6,22,0
ZA,2021-06-06,29,False,Sleepmasters,competitor_brand,2021,6,22,0
ZA,2021-06-13,73,False,Sealy,own,2021,6,23,0
ZA,2021-06-13,59,False,Edblo,own,2021,6,23,0
ZA,2021-06-13,27,False,King Koil,own,2021,6,23,0
ZA,2021-06-13,25,False,sealy posturepedic,own,2021,6,23,0
ZA,2021-06-13,0,False,Forgeron,competitor_brand,2021,6,23,1
ZA,2021-06-13,30,False,Restonic,competitor_brand,2021,6,23,0
ZA,2021-06-13,36,False,Cloud 9,competitor_brand,2021,6,23,0
ZA,2021-06-13,0,False,Rest Assured,competitor_brand,2021,6,23,1
ZA,2021-06-13,0,False,Serta,competitor_brand,2021,6,23,1
ZA,2021-06-13,21,False,Simmons,competitor_brand,2021,6,23,0
ZA,2021-06-13,0,False,Tempur,competitor_brand,2021,6,23,1
ZA,2021-06-13,0,False,Dreamland,competitor_brand,2021,6,23,1
ZA,2021-06-13,0,False,Dunlopillo,competitor_brand,2021,6,23,1
ZA,2021-06-13,0,False,Forty Winks,competitor_brand,2021,6,23,1
ZA,2021-06-13,29,False,Sleepmasters,competitor_brand,2021,6,23,0
ZA,2021-06-20,36,False,Sealy,own,2021,6,24,0
ZA,2021-06-20,0,False,Edblo,own,2021,6,24,1
ZA,2021-06-20,0,False,King Koil,own,2021,6,24,1
ZA,2021-06-20,48,False,sealy posturepedic,own,2021,6,24,0
ZA,2021-06-20,0,False,Forgeron,competitor_brand,2021,6,24,1
ZA,2021-06-20,89,False,Restonic,competitor_brand,2021,6,24,0
ZA,2021-06-20,62,False,Cloud 9,competitor_brand,2021,6,24,0
ZA,2021-06-20,60,False,Rest Assured,competitor_brand,2021,6,24,0
ZA,2021-06-20,43,False,Serta,competitor_brand,2021,6,24,0
ZA,2021-06-20,32,False,Simmons,competitor_brand,2021,6,24,0
ZA,2021-06-20,40,False,Tempur,competitor_brand,2021,6,24,0
ZA,2021-06-20,0,False,Dreamland,competitor_brand,2021,6,24,1
ZA,2021-06-20,0,False,Dunlopillo,competitor_brand,2021,6,24,1
ZA,2021-06-20,34,False,Forty Winks,competitor_brand,2021,6,24,0
ZA,2021-06-20,36,False,Sleepmasters,competitor_brand,2021,6,24,0
ZA,2021-06-27,70,False,Sealy,own,2021,6,25,0
ZA,2021-06-27,0,False,Edblo,own,2021,6,25,1
ZA,2021-06-27,0,False,King Koil,own,2021,6,25,1
ZA,2021-06-27,47,False,sealy posturepedic,own,2021,6,25,0
ZA,2021-06-27,0,False,Forgeron,competitor_brand,2021,6,25,1
ZA,2021-06-27,48,False,Restonic,competitor_brand,2021,6,25,0
ZA,2021-06-27,17,False,Cloud 9,competitor_brand,2021,6,25,0
ZA,2021-06-27,0,False,Rest Assured,competitor_brand,2021,6,25,1
ZA,2021-06-27,0,False,Serta,competitor_brand,2021,6,25,1
ZA,2021-06-27,31,False,Simmons,competitor_brand,2021,6,25,0
ZA,2021-06-27,39,False,Tempur,competitor_brand,2021,6,25,0
ZA,2021-06-27,20,False,Dreamland,competitor_brand,2021,6,25,0
