,area,date,interest,isPartial,brand,year,month,week,is_zero,estimated_min_interest,estimated_interest
7991,ZA-EC,2020-09-06,11,False,OK Furniture,2020,9,36,0,1.5,11.0
7992,ZA-EC,2020-09-13,32,False,OK Furniture,2020,9,37,0,1.5,32.0
7993,ZA-EC,2020-09-20,0,False,OK Furniture,2020,9,38,1,1.5,1.5
7994,ZA-EC,2020-09-27,10,False,OK Furniture,2020,9,39,0,1.5,10.0
7995,ZA-EC,2020-10-04,21,False,OK Furniture,2020,10,40,0,1.5,21.0
7996,ZA-EC,2020-10-11,11,False,OK Furniture,2020,10,41,0,1.5,11.0
7997,ZA-EC,2020-10-18,22,False,OK Furniture,2020,10,42,0,1.5,22.0
7998,ZA-EC,2020-10-25,0,False,OK Furniture,2020,10,43,1,1.5,1.5
7999,ZA-EC,2020-11-01,0,False,OK Furniture,2020,11,44,1,1.5,1.5
8000,ZA-EC,2020-11-08,22,False,OK Furniture,2020,11,45,0,1.5,22.0
8001,ZA-EC,2020-11-15,54,False,OK Furniture,2020,11,46,0,1.5,54.0
8002,ZA-EC,2020-11-22,53,False,OK Furniture,2020,11,47,0,1.5,53.0
8003,ZA-EC,2020-11-29,32,False,OK Furniture,2020,11,48,0,1.5,32.0
8004,ZA-EC,2020-12-06,0,False,OK Furniture,2020,12,49,1,1.5,1.5
8005,ZA-EC,2020-12-13,70,False,OK Furniture,2020,12,50,0,1.5,70.0
8006,ZA-EC,2020-12-20,0,False,OK Furniture,2020,12,51,1,1.5,1.5
8007,ZA-EC,2020-12-27,0,False,OK Furniture,2020,12,52,1,1.5,1.5
8008,ZA-FS,2020-01-05,20,False,OK Furniture,2020,1,1,0,1.5,20.0
8009,ZA-FS,2020-01-12,40,False,OK Furniture,2020,1,2,0,1.5,40.0
8010,ZA-FS,2020-01-19,0,False,OK Furniture,2020,1,3,1,1.5,1.5
8011,ZA-FS,2020-01-26,41,False,OK Furniture,2020,1,4,0,1.5,41.0
8012,ZA-FS,2020-02-02,19,False,OK Furniture,2020,2,5,0,1.5,19.0
8013,ZA-FS,2020-02-09,19,False,OK Furniture,2020,2,6,0,1.5,19.0
8014,ZA-FS,2020-02-16,18,False,OK Furniture,2020,2,7,0,1.5,18.0
8015,ZA-FS,2020-02-23,36,False,OK Furniture,2020,2,8,0,1.5,36.0
8016,ZA-FS,2020-03-01,36,False,OK Furniture,2020,3,9,0,1.5,36.0
8017,ZA-FS,2020-03-08,0,False,OK Furniture,2020,3,10,1,1.5,1.5
8018,ZA-FS,2020-03-15,18,False,OK Furniture,2020,3,11,0,1.5,18.0
8019,ZA-FS,2020-03-22,36,False,OK Furniture,2020,3,12,0,1.5,36.0
8020,ZA-FS,2020-03-29,17,False,OK Furniture,2020,3,13,0,1.5,17.0
8021,ZA-FS,2020-04-05,18,False,OK Furniture,2020,4,14,0,1.5,18.0
8022,ZA-FS,2020-04-12,0,False,OK Furniture,2020,4,15,1,1.5,1.5
8023,ZA-FS,2020-04-19,0,False,OK Furniture,2020,4,16,1,1.5,1.5
8024,ZA-FS,2020-04-26,0,False,OK Furniture,2020,4,17,1,1.5,1.5
8025,ZA-FS,2020-05-03,0,False,OK Furniture,2020,5,18,1,1.5,1.5
8026,ZA-FS,2020-05-10,51,False,OK Furniture,2020,5,19,0,1.5,51.0
8027,ZA-FS,2020-05-17,17,False,OK Furniture,2020,5,20,0,1.5,17.0
8028,ZA-FS,2020-05-24,34,False,OK Furniture,2020,5,21,0,1.5,34.0
8029,ZA-FS,2020-05-31,67,False,OK Furniture,2020,5,22,0,1.5,67.0
8030,ZA-FS,2020-06-07,0,False,OK Furniture,2020,6,23,1,1.5,1.5
8031,ZA-FS,2020-06-14,52,False,OK Furniture,2020,6,24,0,1.5,52.0
8032,ZA-FS,2020-06-21,0,False,OK Furniture,2020,6,25,1,1.5,1.5
8033,ZA-FS,2020-06-28,17,False,OK Furniture,2020,6,26,0,1.5,17.0
8034,ZA-FS,2020-07-05,49,False,OK Furniture,2020,7,27,0,1.5,49.0
8035,ZA-FS,2020-07-12,0,False,OK Furniture,2020,7,28,1,1.5,1.5
8036,ZA-FS,2020-07-19,0,False,OK Furniture,2020,7,29,1,1.5,1.5
8037,ZA-FS,2020-07-26,34,False,OK Furniture,2020,7,30,0,1.5,34.0
8038,ZA-FS,2020-08-02,16,False,OK Furniture,2020,8,31,0,1.5,16.0
8039,ZA-FS,2020-08-09,16,False,OK Furniture,2020,8,32,0,1.5,16.0
8040,ZA-FS,2020-08-16,50,False,OK Furniture,2020,8,33,0,1.5,50.0
8041,ZA-FS,2020-08-23,16,False,OK Furniture,2020,8,34,0,1.5,16.0
8042,ZA-FS,2020-08-30,0,False,OK Furniture,2020,8,35,1,1.5,1.5
8043,ZA-FS,2020-09-06,0,False,OK Furniture,2020,9,36,1,1.5,1.5
8044,ZA-FS,2020-09-13,17,False,OK Furniture,2020,9,37,0,1.5,17.0
8045,ZA-FS,2020-09-20,17,False,OK Furniture,2020,9,38,0,1.5,17.0
8046,ZA-FS,2020-09-27,48,False,OK Furniture,2020,9,39,0,1.5,48.0
8047,ZA-FS,2020-10-04,17,False,OK Furniture,2020,10,40,0,1.5,17.0
8048,ZA-FS,2020-10-11,0,False,OK Furniture,2020,10,41,1,1.5,1.5
8049,ZA-FS,2020-10-18,33,False,OK Furniture,2020,10,42,0,1.5,33.0
8050,ZA-FS,2020-10-25,17,False,OK Furniture,2020,10,43,0,1.5,17.0
8051,ZA-FS,2020-11-01,0,False,OK Furniture,2020,11,44,1,1.5,1.5
8052,ZA-FS,2020-11-08,0,False,OK Furniture,2020,11,45,1,1.5,1.5
8053,ZA-FS,2020-11-15,33,False,OK Furniture,2020,11,46,0,1.5,33.0
8054,ZA-FS,2020-11-22,34,False,OK Furniture,2020,11,47,0,1.5,34.0
8055,ZA-FS,2020-11-29,34,False,OK Furniture,2020,11,48,0,1.5,34.0
8056,ZA-FS,2020-12-06,34,False,OK Furniture,2020,12,49,0,1.5,34.0
8057,ZA-FS,2020-12-13,0,False,OK Furniture,2020,12,50,1,1.5,1.5
8058,ZA-FS,2020-12-20,0,False,OK Furniture,2020,12,51,1,1.5,1.5
8059,ZA-FS,2020-12-27,40,False,OK Furniture,2020,12,52,0,1.5,40.0
8060,ZA-GT,2020-01-05,16,False,OK Furniture,2020,1,1,0,1.5,16.0
8061,ZA-GT,2020-01-12,27,False,OK Furniture,2020,1,2,0,1.5,27.0
8062,ZA-GT,2020-01-19,31,False,OK Furniture,2020,1,3,0,1.5,31.0
8063,ZA-GT,2020-01-26,37,False,OK Furniture,2020,1,4,0,1.5,37.0
8064,ZA-GT,2020-02-02,21,False,OK Furniture,2020,2,5,0,1.5,21.0
8065,ZA-GT,2020-02-09,19,False,OK Furniture,2020,2,6,0,1.5,19.0
8066,ZA-GT,2020-02-16,12,False,OK Furniture,2020,2,7,0,1.5,12.0
8067,ZA-GT,2020-02-23,18,False,OK Furniture,2020,2,8,0,1.5,18.0
8068,ZA-GT,2020-03-01,24,False,OK Furniture,2020,3,9,0,1.5,24.0
8069,ZA-GT,2020-03-08,15,False,OK Furniture,2020,3,10,0,1.5,15.0
8070,ZA-GT,2020-03-15,9,False,OK Furniture,2020,3,11,0,1.5,9.0
8071,ZA-GT,2020-03-22,12,False,OK Furniture,2020,3,12,0,1.5,12.0
8072,ZA-GT,2020-03-29,3,False,OK Furniture,2020,3,13,0,1.5,3.0
8073,ZA-GT,2020-04-05,13,False,OK Furniture,2020,4,14,0,1.5,13.0
8074,ZA-GT,2020-04-12,26,False,OK Furniture,2020,4,15,0,1.5,26.0
8075,ZA-GT,2020-04-19,13,False,OK Furniture,2020,4,16,0,1.5,13.0
8076,ZA-GT,2020-04-26,22,False,OK Furniture,2020,4,17,0,1.5,22.0
8077,ZA-GT,2020-05-03,32,False,OK Furniture,2020,5,18,0,1.5,32.0
8078,ZA-GT,2020-05-10,24,False,OK Furniture,2020,5,19,0,1.5,24.0
8079,ZA-GT,2020-05-17,45,False,OK Furniture,2020,5,20,0,1.5,45.0
8080,ZA-GT,2020-05-24,33,False,OK Furniture,2020,5,21,0,1.5,33.0
8081,ZA-GT,2020-05-31,37,False,OK Furniture,2020,5,22,0,1.5,37.0
8082,ZA-GT,2020-06-07,49,False,OK Furniture,2020,6,23,0,1.5,49.0
8083,ZA-GT,2020-06-14,36,False,OK Furniture,2020,6,24,0,1.5,36.0
8084,ZA-GT,2020-06-21,72,False,OK Furniture,2020,6,25,0,1.5,72.0
8085,ZA-GT,2020-06-28,54,False,OK Furniture,2020,6,26,0,1.5,54.0
8086,ZA-GT,2020-07-05,11,False,OK Furniture,2020,7,27,0,1.5,11.0
8087,ZA-GT,2020-07-12,27,False,OK Furniture,2020,7,28,0,1.5,27.0
8088,ZA-GT,2020-07-19,27,False,OK Furniture,2020,7,29,0,1.5,27.0
8089,ZA-GT,2020-07-26,35,False,OK Furniture,2020,7,30,0,1.5,35.0
8090,ZA-GT,2020-08-02,39,False,OK Furniture,2020,8,31,0,1.5,39.0
8091,ZA-GT,2020-08-09,34,False,OK Furniture,2020,8,32,0,1.5,34.0
8092,ZA-GT,2020-08-16,35,False,OK Furniture,2020,8,33,0,1.5,35.0
8093,ZA-GT,2020-08-23,41,False,OK Furniture,2020,8,34,0,1.5,41.0
8094,ZA-GT,2020-08-30,43,False,OK Furniture,2020,8,35,0,1.5,43.0
8095,ZA-GT,2020-09-06,32,False,OK Furniture,2020,9,36,0,1.5,32.0
8096,ZA-GT,2020-09-13,14,False,OK Furniture,2020,9,37,0,1.5,14.0
8097,ZA-GT,2020-09-20,40,False,OK Furniture,2020,9,38,0,1.5,40.0
8098,ZA-GT,2020-09-27,26,False,OK Furniture,2020,9,39,0,1.5,26.0
8099,ZA-GT,2020-10-04,21,False,OK Furniture,2020,10,40,0,1.5,21.0
8100,ZA-GT,2020-10-11,21,False,OK Furniture,2020,10,41,0,1.5,21.0
8101,ZA-GT,2020-10-18,30,False,OK Furniture,2020,10,42,0,1.5,30.0
8102,ZA-GT,2020-10-25,18,False,OK Furniture,2020,10,43,0,1.5,18.0
8103,ZA-GT,2020-11-01,42,False,OK Furniture,2020,11,44,0,1.5,42.0
8104,ZA-GT,2020-11-08,39,False,OK Furniture,2020,11,45,0,1.5,39.0
8105,ZA-GT,2020-11-15,30,False,OK Furniture,2020,11,46,0,1.5,30.0
8106,ZA-GT,2020-11-22,98,False,OK Furniture,2020,11,47,0,1.5,98.0
8107,ZA-GT,2020-11-29,30,False,OK Furniture,2020,11,48,0,1.5,30.0
8108,ZA-GT,2020-12-06,37,False,OK Furniture,2020,12,49,0,1.5,37.0
8109,ZA-GT,2020-12-13,27,False,OK Furniture,2020,12,50,0,1.5,27.0
8110,ZA-GT,2020-12-20,20,False,OK Furniture,2020,12,51,0,1.5,20.0
8111,ZA-GT,2020-12-27,24,False,OK Furniture,2020,12,52,0,1.5,24.0
8112,ZA-NL,2020-01-05,37,False,OK Furniture,2020,1,1,0,1.5,37.0
8113,ZA-NL,2020-01-12,0,False,OK Furniture,2020,1,2,1,1.5,1.5
8114,ZA-NL,2020-01-19,28,False,OK Furniture,2020,1,3,0,1.5,28.0
8115,ZA-NL,2020-01-26,10,False,OK Furniture,2020,1,4,0,1.5,10.0
8116,ZA-NL,2020-02-02,9,False,OK Furniture,2020,2,5,0,1.5,9.0
8117,ZA-NL,2020-02-09,19,False,OK Furniture,2020,2,6,0,1.5,19.0
8118,ZA-NL,2020-02-16,0,False,OK Furniture,2020,2,7,1,1.5,1.5
8119,ZA-NL,2020-02-23,9,False,OK Furniture,2020,2,8,0,1.5,9.0
8120,ZA-NL,2020-03-01,18,False,OK Furniture,2020,3,9,0,1.5,18.0
8121,ZA-NL,2020-03-08,19,False,OK Furniture,2020,3,10,0,1.5,19.0
8122,ZA-NL,2020-03-15,54,False,OK Furniture,2020,3,11,0,1.5,54.0
8123,ZA-NL,2020-03-22,9,False,OK Furniture,2020,3,12,0,1.5,9.0
8124,ZA-NL,2020-03-29,0,False,OK Furniture,2020,3,13,1,1.5,1.5
8125,ZA-NL,2020-04-05,0,False,OK Furniture,2020,4,14,1,1.5,1.5
8126,ZA-NL,2020-04-12,9,False,OK Furniture,2020,4,15,0,1.5,9.0
8127,ZA-NL,2020-04-19,9,False,OK Furniture,2020,4,16,0,1.5,9.0
8128,ZA-NL,2020-04-26,27,False,OK Furniture,2020,4,17,0,1.5,27.0
8129,ZA-NL,2020-05-03,34,False,OK Furniture,2020,5,18,0,1.5,34.0
8130,ZA-NL,2020-05-10,78,False,OK Furniture,2020,5,19,0,1.5,78.0
8131,ZA-NL,2020-05-17,27,False,OK Furniture,2020,5,20,0,1.5,27.0
8132,ZA-NL,2020-05-24,53,False,OK Furniture,2020,5,21,0,1.5,53.0
8133,ZA-NL,2020-05-31,16,False,OK Furniture,2020,5,22,0,1.5,16.0
8134,ZA-NL,2020-06-07,49,False,OK Furniture,2020,6,23,0,1.5,49.0
8135,ZA-NL,2020-06-14,26,False,OK Furniture,2020,6,24,0,1.5,26.0
8136,ZA-NL,2020-06-21,17,False,OK Furniture,2020,6,25,0,1.5,17.0
8137,ZA-NL,2020-06-28,8,False,OK Furniture,2020,6,26,0,1.5,8.0
8138,ZA-NL,2020-07-05,41,False,OK Furniture,2020,7,27,0,1.5,41.0
8139,ZA-NL,2020-07-12,44,False,OK Furniture,2020,7,28,0,1.5,44.0
8140,ZA-NL,2020-07-19,17,False,OK Furniture,2020,7,29,0,1.5,17.0
8141,ZA-NL,2020-07-26,51,False,OK Furniture,2020,7,30,0,1.5,51.0
8142,ZA-NL,2020-08-02,40,False,OK Furniture,2020,8,31,0,1.5,40.0
8143,ZA-NL,2020-08-09,48,False,OK Furniture,2020,8,32,0,1.5,48.0
8144,ZA-NL,2020-08-16,8,False,OK Furniture,2020,8,33,0,1.5,8.0
8145,ZA-NL,2020-08-23,8,False,OK Furniture,2020,8,34,0,1.5,8.0
8146,ZA-NL,2020-08-30,8,False,OK Furniture,2020,8,35,0,1.5,8.0
8147,ZA-NL,2020-09-06,8,False,OK Furniture,2020,9,36,0,1.5,8.0
8148,ZA-NL,2020-09-13,24,False,OK Furniture,2020,9,37,0,1.5,24.0
8149,ZA-NL,2020-09-20,17,False,OK Furniture,2020,9,38,0,1.5,17.0
8150,ZA-NL,2020-09-27,24,False,OK Furniture,2020,9,39,0,1.5,24.0
8151,ZA-NL,2020-10-04,0,False,OK Furniture,2020,10,40,1,1.5,1.5
8152,ZA-NL,2020-10-11,26,False,OK Furniture,2020,10,41,0,1.5,26.0
8153,ZA-NL,2020-10-18,8,False,OK Furniture,2020,10,42,0,1.5,8.0
8154,ZA-NL,2020-10-25,41,False,OK Furniture,2020,10,43,0,1.5,41.0
8155,ZA-NL,2020-11-01,23,False,OK Furniture,2020,11,44,0,1.5,23.0
8156,ZA-NL,2020-11-08,34,False,OK Furniture,2020,11,45,0,1.5,34.0
8157,ZA-NL,2020-11-15,51,False,OK Furniture,2020,11,46,0,1.5,51.0
8158,ZA-NL,2020-11-22,100,False,OK Furniture,2020,11,47,0,1.5,100.0
8159,ZA-NL,2020-11-29,8,False,OK Furniture,2020,11,48,0,1.5,8.0
8160,ZA-NL,2020-12-06,26,False,OK Furniture,2020,12,49,0,1.5,26.0
8161,ZA-NL,2020-12-13,35,False,OK Furniture,2020,12,50,0,1.5,35.0
8162,ZA-NL,2020-12-20,19,False,OK Furniture,2020,12,51,0,1.5,19.0
8163,ZA-NL,2020-12-27,28,False,OK Furniture,2020,12,52,0,1.5,28.0
8164,ZA-LP,2020-01-05,16,False,OK Furniture,2020,1,1,0,1.5,16.0
8165,ZA-LP,2020-01-12,34,False,OK Furniture,2020,1,2,0,1.5,34.0
8166,ZA-LP,2020-01-19,0,False,OK Furniture,2020,1,3,1,1.5,1.5
8167,ZA-LP,2020-01-26,18,False,OK Furniture,2020,1,4,0,1.5,18.0
8168,ZA-LP,2020-02-02,0,False,OK Furniture,2020,2,5,1,1.5,1.5
8169,ZA-LP,2020-02-09,0,False,OK Furniture,2020,2,6,1,1.5,1.5
8170,ZA-LP,2020-02-16,0,False,OK Furniture,2020,2,7,1,1.5,1.5
8171,ZA-LP,2020-02-23,0,False,OK Furniture,2020,2,8,1,1.5,1.5
8172,ZA-LP,2020-03-01,0,False,OK Furniture,2020,3,9,1,1.5,1.5
8173,ZA-LP,2020-03-08,35,False,OK Furniture,2020,3,10,0,1.5,35.0
8174,ZA-LP,2020-03-15,32,False,OK Furniture,2020,3,11,0,1.5,32.0
8175,ZA-LP,2020-03-22,0,False,OK Furniture,2020,3,12,1,1.5,1.5
8176,ZA-LP,2020-03-29,13,False,OK Furniture,2020,3,13,0,1.5,13.0
8177,ZA-LP,2020-04-05,13,False,OK Furniture,2020,4,14,0,1.5,13.0
8178,ZA-LP,2020-04-12,13,False,OK Furniture,2020,4,15,0,1.5,13.0
8179,ZA-LP,2020-04-19,25,False,OK Furniture,2020,4,16,0,1.5,25.0
8180,ZA-LP,2020-04-26,25,False,OK Furniture,2020,4,17,0,1.5,25.0
8181,ZA-LP,2020-05-03,0,False,OK Furniture,2020,5,18,1,1.5,1.5
8182,ZA-LP,2020-05-10,12,False,OK Furniture,2020,5,19,0,1.5,12.0
8183,ZA-LP,2020-05-17,61,False,OK Furniture,2020,5,20,0,1.5,61.0
8184,ZA-LP,2020-05-24,24,False,OK Furniture,2020,5,21,0,1.5,24.0
8185,ZA-LP,2020-05-31,0,False,OK Furniture,2020,5,22,1,1.5,1.5
8186,ZA-LP,2020-06-07,11,False,OK Furniture,2020,6,23,0,1.5,11.0
8187,ZA-LP,2020-06-14,11,False,OK Furniture,2020,6,24,0,1.5,11.0
8188,ZA-LP,2020-06-21,35,False,OK Furniture,2020,6,25,0,1.5,35.0
8189,ZA-LP,2020-06-28,0,False,OK Furniture,2020,6,26,1,1.5,1.5
8190,ZA-LP,2020-07-05,22,False,OK Furniture,2020,7,27,0,1.5,22.0
8191,ZA-LP,2020-07-12,12,False,OK Furniture,2020,7,28,0,1.5,12.0
8192,ZA-LP,2020-07-19,11,False,OK Furniture,2020,7,29,0,1.5,11.0
8193,ZA-LP,2020-07-26,11,False,OK Furniture,2020,7,30,0,1.5,11.0
8194,ZA-LP,2020-08-02,50,False,OK Furniture,2020,8,31,0,1.5,50.0
8195,ZA-LP,2020-08-09,0,False,OK Furniture,2020,8,32,1,1.5,1.5
8196,ZA-LP,2020-08-16,31,False,OK Furniture,2020,8,33,0,1.5,31.0
8197,ZA-LP,2020-08-23,11,False,OK Furniture,2020,8,34,0,1.5,11.0
8198,ZA-LP,2020-08-30,11,False,OK Furniture,2020,8,35,0,1.5,11.0
8199,ZA-LP,2020-09-06,11,False,OK Furniture,2020,9,36,0,1.5,11.0
8200,ZA-LP,2020-09-13,32,False,OK Furniture,2020,9,37,0,1.5,32.0
8201,ZA-LP,2020-09-20,44,False,OK Furniture,2020,9,38,0,1.5,44.0
8202,ZA-LP,2020-09-27,21,False,OK Furniture,2020,9,39,0,1.5,21.0
8203,ZA-LP,2020-10-04,11,False,OK Furniture,2020,10,40,0,1.5,11.0
8204,ZA-LP,2020-10-11,34,False,OK Furniture,2020,10,41,0,1.5,34.0
8205,ZA-LP,2020-10-18,11,False,OK Furniture,2020,10,42,0,1.5,11.0
8206,ZA-LP,2020-10-25,11,False,OK Furniture,2020,10,43,0,1.5,11.0
8207,ZA-LP,2020-11-01,33,False,OK Furniture,2020,11,44,0,1.5,33.0
8208,ZA-LP,2020-11-08,12,False,OK Furniture,2020,11,45,0,1.5,12.0
8209,ZA-LP,2020-11-15,23,False,OK Furniture,2020,11,46,0,1.5,23.0
8210,ZA-LP,2020-11-22,93,False,OK Furniture,2020,11,47,0,1.5,93.0
8211,ZA-LP,2020-11-29,33,False,OK Furniture,2020,11,48,0,1.5,33.0
8212,ZA-LP,2020-12-06,0,False,OK Furniture,2020,12,49,1,1.5,1.5
8213,ZA-LP,2020-12-13,12,False,OK Furniture,2020,12,50,0,1.5,12.0
8214,ZA-LP,2020-12-20,36,False,OK Furniture,2020,12,51,0,1.5,36.0
8215,ZA-LP,2020-12-27,52,False,OK Furniture,2020,12,52,0,1.5,52.0
8216,ZA-MP,2020-01-05,0,False,OK Furniture,2020,1,1,1,1.5,1.5
8217,ZA-MP,2020-01-12,23,False,OK Furniture,2020,1,2,0,1.5,23.0
8218,ZA-MP,2020-01-19,0,False,OK Furniture,2020,1,3,1,1.5,1.5
8219,ZA-MP,2020-01-26,0,False,OK Furniture,2020,1,4,1,1.5,1.5
8220,ZA-MP,2020-02-02,0,False,OK Furniture,2020,2,5,1,1.5,1.5
8221,ZA-MP,2020-02-09,0,False,OK Furniture,2020,2,6,1,1.5,1.5
8222,ZA-MP,2020-02-16,25,False,OK Furniture,2020,2,7,0,1.5,25.0
8223,ZA-MP,2020-02-23,23,False,OK Furniture,2020,2,8,0,1.5,23.0
8224,ZA-MP,2020-03-01,23,False,OK Furniture,2020,3,9,0,1.5,23.0
8225,ZA-MP,2020-03-08,24,False,OK Furniture,2020,3,10,0,1.5,24.0
8226,ZA-MP,2020-03-15,0,False,OK Furniture,2020,3,11,1,1.5,1.5
8227,ZA-MP,2020-03-22,22,False,OK Furniture,2020,3,12,0,1.5,22.0
8228,ZA-MP,2020-03-29,42,False,OK Furniture,2020,3,13,0,1.5,42.0
8229,ZA-MP,2020-04-05,0,False,OK Furniture,2020,4,14,1,1.5,1.5
8230,ZA-MP,2020-04-12,0,False,OK Furniture,2020,4,15,1,1.5,1.5
8231,ZA-MP,2020-04-19,0,False,OK Furniture,2020,4,16,1,1.5,1.5
8232,ZA-MP,2020-04-26,62,False,OK Furniture,2020,4,17,0,1.5,62.0
8233,ZA-MP,2020-05-03,0,False,OK Furniture,2020,5,18,1,1.5,1.5
8234,ZA-MP,2020-05-10,21,False,OK Furniture,2020,5,19,0,1.5,21.0
8235,ZA-MP,2020-05-17,0,False,OK Furniture,2020,5,20,1,1.5,1.5
8236,ZA-MP,2020-05-24,85,False,OK Furniture,2020,5,21,0,1.5,85.0
8237,ZA-MP,2020-05-31,39,False,OK Furniture,2020,5,22,0,1.5,39.0
8238,ZA-MP,2020-06-07,19,False,OK Furniture,2020,6,23,0,1.5,19.0
8239,ZA-MP,2020-06-14,21,False,OK Furniture,2020,6,24,0,1.5,21.0
8240,ZA-MP,2020-06-21,82,False,OK Furniture,2020,6,25,0,1.5,82.0
8241,ZA-MP,2020-06-28,39,False,OK Furniture,2020,6,26,0,1.5,39.0
8242,ZA-MP,2020-07-05,61,False,OK Furniture,2020,7,27,0,1.5,61.0
8243,ZA-MP,2020-07-12,44,False,OK Furniture,2020,7,28,0,1.5,44.0
8244,ZA-MP,2020-07-19,63,False,OK Furniture,2020,7,29,0,1.5,63.0
8245,ZA-MP,2020-07-26,42,False,OK Furniture,2020,7,30,0,1.5,42.0
8246,ZA-MP,2020-08-02,19,False,OK Furniture,2020,8,31,0,1.5,19.0
8247,ZA-MP,2020-08-09,19,False,OK Furniture,2020,8,32,0,1.5,19.0
8248,ZA-MP,2020-08-16,0,False,OK Furniture,2020,8,33,1,1.5,1.5
8249,ZA-MP,2020-08-23,0,False,OK Furniture,2020,8,34,1,1.5,1.5
8250,ZA-MP,2020-08-30,59,False,OK Furniture,2020,8,35,0,1.5,59.0
8251,ZA-MP,2020-09-06,20,False,OK Furniture,2020,9,36,0,1.5,20.0
8252,ZA-MP,2020-09-13,0,False,OK Furniture,2020,9,37,1,1.5,1.5
8253,ZA-MP,2020-09-20,20,False,OK Furniture,2020,9,38,0,1.5,20.0
8254,ZA-MP,2020-09-27,57,False,OK Furniture,2020,9,39,0,1.5,57.0
8255,ZA-MP,2020-10-04,20,False,OK Furniture,2020,10,40,0,1.5,20.0
8256,ZA-MP,2020-10-11,20,False,OK Furniture,2020,10,41,0,1.5,20.0
8257,ZA-MP,2020-10-18,40,False,OK Furniture,2020,10,42,0,1.5,40.0
8258,ZA-MP,2020-10-25,20,False,OK Furniture,2020,10,43,0,1.5,20.0
8259,ZA-MP,2020-11-01,37,False,OK Furniture,2020,11,44,0,1.5,37.0
8260,ZA-MP,2020-11-08,81,False,OK Furniture,2020,11,45,0,1.5,81.0
8261,ZA-MP,2020-11-15,0,False,OK Furniture,2020,11,46,1,1.5,1.5
8262,ZA-MP,2020-11-22,20,False,OK Furniture,2020,11,47,0,1.5,20.0
8263,ZA-MP,2020-11-29,39,False,OK Furniture,2020,11,48,0,1.5,39.0
8264,ZA-MP,2020-12-06,41,False,OK Furniture,2020,12,49,0,1.5,41.0
8265,ZA-MP,2020-12-13,0,False,OK Furniture,2020,12,50,1,1.5,1.5
8266,ZA-MP,2020-12-20,24,False,OK Furniture,2020,12,51,0,1.5,24.0
8267,ZA-MP,2020-12-27,45,False,OK Furniture,2020,12,52,0,1.5,45.0
8268,ZA-NW,2020-01-05,57,False,OK Furniture,2020,1,1,0,1.5,57.0
8269,ZA-NW,2020-01-12,28,False,OK Furniture,2020,1,2,0,1.5,28.0
8270,ZA-NW,2020-01-19,58,False,OK Furniture,2020,1,3,0,1.5,58.0
8271,ZA-NW,2020-01-26,0,False,OK Furniture,2020,1,4,1,1.5,1.5
8272,ZA-NW,2020-02-02,28,False,OK Furniture,2020,2,5,0,1.5,28.0
8273,ZA-NW,2020-02-09,0,False,OK Furniture,2020,2,6,1,1.5,1.5
8274,ZA-NW,2020-02-16,0,False,OK Furniture,2020,2,7,1,1.5,1.5
8275,ZA-NW,2020-02-23,0,False,OK Furniture,2020,2,8,1,1.5,1.5
8276,ZA-NW,2020-03-01,0,False,OK Furniture,2020,3,9,1,1.5,1.5
8277,ZA-NW,2020-03-08,26,False,OK Furniture,2020,3,10,0,1.5,26.0
8278,ZA-NW,2020-03-15,26,False,OK Furniture,2020,3,11,0,1.5,26.0
8279,ZA-NW,2020-03-22,0,False,OK Furniture,2020,3,12,1,1.5,1.5
8280,ZA-NW,2020-03-29,0,False,OK Furniture,2020,3,13,1,1.5,1.5
8281,ZA-NW,2020-04-05,80,False,OK Furniture,2020,4,14,0,1.5,80.0
8282,ZA-NW,2020-04-12,53,False,OK Furniture,2020,4,15,0,1.5,53.0
8283,ZA-NW,2020-04-19,26,False,OK Furniture,2020,4,16,0,1.5,26.0
8284,ZA-NW,2020-04-26,77,False,OK Furniture,2020,4,17,0,1.5,77.0
8285,ZA-NW,2020-05-03,0,False,OK Furniture,2020,5,18,1,1.5,1.5
8286,ZA-NW,2020-05-10,0,False,OK Furniture,2020,5,19,1,1.5,1.5
8287,ZA-NW,2020-05-17,73,False,OK Furniture,2020,5,20,0,1.5,73.0
8288,ZA-NW,2020-05-24,75,False,OK Furniture,2020,5,21,0,1.5,75.0
8289,ZA-NW,2020-05-31,0,False,OK Furniture,2020,5,22,1,1.5,1.5
8290,ZA-NW,2020-06-07,47,False,OK Furniture,2020,6,23,0,1.5,47.0
8291,ZA-NW,2020-06-14,49,False,OK Furniture,2020,6,24,0,1.5,49.0
8292,ZA-NW,2020-06-21,100,False,OK Furniture,2020,6,25,0,1.5,100.0
8293,ZA-NW,2020-06-28,71,False,OK Furniture,2020,6,26,0,1.5,71.0
8294,ZA-NW,2020-07-05,47,False,OK Furniture,2020,7,27,0,1.5,47.0
8295,ZA-NW,2020-07-12,0,False,OK Furniture,2020,7,28,1,1.5,1.5
8296,ZA-NW,2020-07-19,74,False,OK Furniture,2020,7,29,0,1.5,74.0
8297,ZA-NW,2020-07-26,0,False,OK Furniture,2020,7,30,1,1.5,1.5
8298,ZA-NW,2020-08-02,22,False,OK Furniture,2020,8,31,0,1.5,22.0
8299,ZA-NW,2020-08-09,23,False,OK Furniture,2020,8,32,0,1.5,23.0
8300,ZA-NW,2020-08-16,24,False,OK Furniture,2020,8,33,0,1.5,24.0
